"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/29/21","4","DSCN4391",2,1010,0.477802792,36.87658908,"CC",NA,"full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Enteropogon macrostachyus","light",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uhun Exclosure North Area",0.001495233,"Cattle",2021,6,29,10,10,"","",NA,4,263574.5165,53147.09596,"OG","OG","OG",3.35632192634194e-08,4.05814288649698e-08,0.3606598,0.578635,NA,NA,NA,"CT60"
"6/29/21","4","DSCN4391",3,1015,0.478866523,36.88389324,"CC",NA,"full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Ewaso Nyino River",0.000377671,"Cattle",2021,6,29,10,15,"","",NA,3,264387.8542,53264.49838,"OG","OG","OG",3.15167435288425e-08,4.93150905295937e-08,0.3179572,0.4870224,NA,NA,NA,"CT61"
"6/29/21","4","DSCN4392",1,1021,0.478849995,36.88723737,"CC",NA,"full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso Nyino River",0.000397057,"Cattle",2021,6,29,10,21,"Donkey","",NA,4,264760.213,53262.55484,"OG","MB","OG",3.19384429249073e-08,6.74987979227443e-08,0.3194164,0.484607,NA,NA,NA,"CT62"
"6/29/21","4","DSCN4394",3,1114,0.505621484,36.87467912,"CC",NA,"full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Ewaso Nyino River, Calves",0.001629972,"Cattle",2021,6,29,11,14,"Goat","",NA,3,263362.8329,56224.08987,"OG","OG","OG",2.65991078560222e-08,5.11270338542351e-08,0.3132356,0.4701543,NA,NA,NA,"CT64"
"6/29/21","4","DSCN4395",1,1118,0.501741145,36.8719105,"CC",NA,"full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boma",0.005777604,"Cattle",2021,6,29,11,18,"","",NA,2,263054.4115,55795,"OG","LB","OG",4.20476780249642e-08,4.57207830253169e-08,0.3202614,0.4933879,NA,NA,NA,"CT65"
"6/29/21","4","DSCN4396",1,1140,0.472208849,36.85899791,"Cattle",NA,"full","light","no rain","Grazing","hock","brown with some green","Bothriochloa insculpta","Cynodon plectostachyus","Pennisetum stramineum","Chloris roxburghiana","medium",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daraboi Area",0.003968132,"Cattle",2021,6,29,11,40,"","",NA,4,261615.5743,52528.97499,"OG","LB","OG",3.96291315019849e-08,4.34676925006029e-08,0.3078246,0.4680962,NA,NA,NA,"CT66"
"6/30/21","3","DSCN4191",2,1213,0.509280026,36.85442273,"CC",NA,"full","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light",NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.002033804,"Cattle",2021,6,30,12,13,"","",NA,3,261107.4545,56629.5,"OG","OG","OG",3.63282935741055e-08,4.83887295770589e-08,0.3131177,0.4665016,NA,NA,NA,"CT67"
"6/30/21","3","DSCN4191",3,1218,0.512657416,36.85618674,"Cattle",NA,"full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003469282,"Cattle",2021,6,30,12,18,"","",NA,3,261304,57003,"MB","MB","LB",4.60874166559614e-08,6.40148358567184e-08,0.3422754,0.4961117,NA,NA,NA,"CT68"
"6/30/21","3","DSCN4192",1,1234,0.512499682,36.86561544,"CKC",NA,"part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso Nyino River",0.000991339,"Cattle",2021,6,30,12,34,"","",NA,3,262353.8645,56985.20071,"OG","OG","OG",4.68697771242286e-08,5.85324787227278e-08,0.3051948,0.4467114,NA,NA,NA,"CT69"
"6/30/21","3","DSCN4192",3,1251,0.506939905,36.87239007,"CC",NA,"full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","light",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003654348,"Cattle",2021,6,30,12,51,"","",NA,3,263108,56370,"OG","OG","OG",2.42210479250185e-08,8.0604102924256e-08,0.3089603,0.448714,NA,NA,NA,"CT70"
