"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/12/21","2","DSCN6474",3,1000,0.502229636,36.84822441,"PZ",0,"part","light","no rain","Grazing","hoof","brown","Themeda triandra","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light",3017,3072,8,NA,1,NA,2,3,NA,NA,2,NA,NA,NA,"",0.001006973,"PZ",2021,6,12,10,0,"Giraffe","",NA,4,260417.0154,55849.89899,"MB","OG","MB",3.15307101952253e-08,6.79933561964814e-08,0.357037,0.5616843,380.592055853684,239,0.627968966571964,"PZ46"
"6/12/21","2","DSCN6475",2,1011,0.494827,36.84305705,"PZ",0,"part","light","no rain","Walking","","brown with some green","","","","","light",3139,3147,6,NA,1,1,2,NA,NA,NA,1,1,NA,NA,"",0.00076347,"PZ",2021,6,12,10,11,"","",NA,0,259841.3619,55031.29322,"LB","LB","OG",3.10117924999192e-08,5.96667425005658e-08,0.3214202,0.4978875,633.057488864797,239,0.377532853182953,"PZ47"
"6/12/21","2","DSCN3248",1,1158,0.453275435,36.84151147,"PZ",0,"full","no wind","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","light",3196,3204,5,1,NA,2,NA,1,NA,1,NA,NA,NA,NA,"Soing'ash Dam Area ",0.000680975,"PZ",2021,6,12,11,58,"Elephant","",NA,3,259667.8204,50435.377,"LB","OG","OG",3.65416731241266e-08,3.70051581258276e-08,0.3049748,0.4519553,1116.98053833077,250,0.22381768654052,"PZ48"
"6/7/21","2","DSCN2754",2,1110,0.499373496,36.85224601,"PZ",1,"full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland",5643,5746,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.004344033,"PZ",2021,6,7,11,10,"","",NA,3,260864.714,55533.83854,"MB","MB","OG",2.39474817161185e-08,5.5777287715873e-08,0.2943809,0.4161395,NA,NA,NA,"PZ24"
"6/7/21","2","DSCN2754",3,1131,0.500721663,36.85005174,"PZ",0,"full","no wind","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Cynodon plectostachyus","Enteropogon macrostachyus","Pennisetum stramineum","medium",5747,5775,8,1,NA,2,2,1,NA,NA,NA,NA,2,NA,"",0.002620371,"PZ",2021,6,7,11,31,"Elephant","",NA,4,260620.4327,55683.03733,"LB","OG","OG",1.93576519688211e-08,7.47337449705644e-08,0.296347,0.4337655,NA,NA,NA,"PZ25"
"6/7/21","2","DSCN2757",3,1216,0.481029653,36.84618201,"PZ",0,"full","no wind","no rain","Resting","hoof","green with some brown","Cynodon plectostachyus","Cenchrus ciliaris","Bothriochloa insculpta","","light",5795,5813,7,1,NA,2,2,NA,NA,NA,NA,NA,2,NA,"",0.002104784,"PZ",2021,6,7,12,16,"","",NA,3,260188.8344,53505.07495,"LB","LB","LB",2.67556249092306e-08,5.85328419083625e-08,0.3165415,0.4744102,NA,NA,NA,"PZ29"
"6/7/21","2","DSCN2755",1,1226,0.492809851,36.84799289,"PZ",0,"full","light","no rain","Standing","hoof","green with some brown","Cynodon dactylon","Eragrostis tenuifolia","Aristida adscensionis","","open grassland",5814,5825,6,1,NA,2,1,1,NA,NA,NA,1,NA,NA,"",0.000714718,"PZ",2021,6,7,12,26,"","",NA,3,260390.8949,54808,"OG","OG","OG",2.03241327002235e-08,7.07664937018539e-08,0.2899847,0.4365105,NA,NA,NA,"PZ26"
"6/7/21","2","DSCN2755",2,1249,0.488408154,36.85745372,"PZ",0,"full","light","no rain","Grazing","hoof","brown with some green","Eragrostis tenuifolia","Pennisetum stramineum","Cynodon nlemfuensis","","open grassland",5845,5844,6,1,NA,NA,2,1,NA,NA,NA,NA,2,NA,"",0.006749111,"PZ",2021,6,7,12,49,"","",NA,3,261444.1948,54320.79665,"OG","OG","OG",2.93793949170825e-08,5.9148750915384e-08,0.3250993,0.491006,NA,NA,NA,"PZ27"
"6/8/21","1","DSCN6080",1,951,0.447381873,36.84068739,"PZ",1,"full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium",5868,5924,14,2,NA,3,2,3,NA,1,NA,1,1,NA,"",0.001412465,"PZ",2021,6,8,9,51,"Giraffe","",NA,4,259575.8635,49783.52391,"LB","LB","LB",3.57355704282584e-08,3.94213734302512e-08,0.3222431,0.5010012,NA,NA,NA,"PZ30"
"6/8/21","1","DSCN6080",2,1025,0.460881632,36.83240176,"PZ",0,"full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Chloris roxburghiana","Cynodon nlemfuensis","Pennisetum mezzianum","medium",5925,5945,9,1,NA,NA,3,2,NA,NA,1,2,NA,NA,"",0.010350338,"PZ",2021,6,8,10,25,"Impala","",NA,4,258653.6987,51277,"OG","OG","OG",3.73990190242204e-08,4.22790170239467e-08,0.3184091,0.5035782,NA,NA,NA,"PZ31"
"6/8/21","1","DSCN6081",1,1106,0.451053681,36.84328489,"PZ",0,"full","light","no rain","Walking","hock","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon dactylon","Cymbopogon pospischilii","medium",5960,5974,6,1,NA,1,2,NA,NA,NA,NA,2,NA,NA,"",0.001200745,"PZ",2021,6,8,11,6,"Warthog","",NA,4,259865.2182,50189.57234,"LB","LB","LB",4.62570824610125e-08,7.32514914614478e-08,0.3016345,0.4312115,NA,NA,NA,"PZ32"
"6/8/21","1","DSCN6081",2,1126,0.46289419,36.85023041,"PZ",0,"full","medium","no rain","Grazing","hock","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","light",5975,5991,7,1,NA,NA,1,3,NA,1,NA,NA,1,NA,"Rongai Area",0.00150256,"PZ",2021,6,8,11,26,"Elephant","",NA,4,260639,51499,"LB","LB","LB",4.56554642004621e-08,5.74724521999253e-08,0.3203343,0.4947204,NA,NA,NA,"PZ33"
"6/8/21","1","DSCN6081",3,1136,0.469643126,36.85229486,"PZ",0,"full","light","no rain","Resting","belly","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","Cyperus","",5992,6017,6,1,NA,1,2,NA,NA,NA,1,NA,1,NA,"",0.002187602,"PZ",2021,6,8,11,36,"","",NA,4,260869.1052,52245.41697,"LB","MB","LB",2.34495978762223e-08,6.42870338759075e-08,0.3316102,0.5085216,NA,NA,NA,"PZ34"
