"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"7/7/21","4","DSCN4639","2","1041","0.482597771","36.88085012","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Cyperus teneristolon","light","","","50","","","","","","","","","","","","Olmotiok","523.36622562","SH","2021","7","7","10","41","","","","4","264049.1394","53677.30222","OG","LB","OG","19.1209895869965","25.718295639489","0.26796281337738","0.439463955637708","","","","","","","","","","SH18"
"7/7/21","4","DSCN4639","3","1057","0.479810414","36.87821052","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Cyperus teneristolon","","","","70","","","","","","","","","","","","Olmotiok","296.18218014","SH","2021","7","7","10","57","Eland","","","4","263755.1303","53369.09539","OG","OG","OG","49.6162590181054","58.4496477961111","0.300484180450439","0.49886514091167","","","","","","","","","","SH19"
"7/7/21","4","DSCN4640","1","1101","0.478719746","36.87854051","CC","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Themeda triandra","Cenchrus ciliaris","light","","","12","","","","","","","","","","","","Olmotiok","169.203519408","Cattle","2021","7","7","11","1","Donkey","","","4","263791.8356","53248.44935","OG","OG","OG","25.7243313116874","26.2883814519746","0.292576432228088","0.487532744736587","","","","","","","","","","CT121"
"7/7/21","4","DSCN4640","1","1101","0.478719746","36.87854051","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Themeda triandra","Cenchrus ciliaris","light","","","13","","","","","","","","","","","","Olmotiok","169.203519408","SH","2021","7","7","11","1","Donkey","","","4","263791.8356","53248.44935","OG","OG","OG","25.7243313116874","26.2883814519746","0.292576432228088","0.487532744736587","","","","","","","","","","SH20"
"7/7/21","4","DSCN4640","2","1109","0.476956635","36.87675525","CC","","no sun","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","light","","","15","","","","","","","","","","","","Olmotiok","75.85174464","Cattle","2021","7","7","11","9","","","","4","263592.9904","53053.5","OG","LB","OG","234.588548811584","237.03001434718","0.23588040471077","0.352473936786364","","","","","","","","","","CT122"
"7/7/21","4","DSCN4640","3","1113","0.47368597","36.86930224","CC","","full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Microchloa kunthii","Cynodon plectostachyus","light","","","18","","","","","","","","","","","","","410.786220852","Cattle","2021","7","7","11","13","","","","4","262763","52692","OG","OG","OG","447.574762148267","457.673009511924","0.313795149326324","0.560668570824077","","","","","","","","","","CT123"
"7/7/21","4","DSCN4641","1","1144","0.469980924","36.85995438","CC","","part","light","no rain","Grazing","hock","brown","Enteropogon macrostachyus","Eragrostis tenuifolia","Digitaria macroblefara","Chloris roxburghiana","light","","","80","","","","","","","","","","","","Lima 5","446.194811328","Cattle","2021","7","7","11","44","","","","4","261722","52282.51666","OG","OG","OG","17.3737461766718","29.4400316740292","0.276065587997437","0.500475511174513","","","","","","","","","","CT124"
"7/8/21","1","DSCN4685","2","1029","0.457933935","36.93196215","CC","","no sun","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cenchrus ciliaris","Pennisetum mezzianum","light","","","215","","","","","","","","","","","","Olmotiok","392.443938516","Cattle","2021","7","8","10","29","","","","4","269739.4279","50947.66044","MB","LB","MB","213.639587266312","215.888268441106","0.211549133062363","0.291931652746916","","","","","","","","","","CT125"
"7/8/21","2","DSCN4689","2","1132","0.484765526","36.8401595","CC","","no sun","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","","","200","","","","","","","","","","","","Olmotiok","248.968348188","Cattle","2021","7","8","11","32","","","","4","259518.3582","53918.50933","MB","MB","MB","19.3731371131578","24.7514042136","0.310490995645523","0.605038546255507","","","","","","","","","","CT126"
"7/8/21","3","DSCN4692","2","1259","0.490469768","36.85673158","CC","","full","light","no rain","Grazing","hock","brown","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","Chloris roxburghiana","medium","","","25","","","","","","","","1","1","1","","Boundary Area","684.109546764","Cattle","2021","7","8","12","59","","","","4","261363.8587","54548.85298","MB","MB","MB","16.3554288961302","30.9116506549288","0.307926833629608","0.600743494423792","","","","","","","","","","CT127"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","30","","","","","","","","","","","","","524.952526728","Cattle","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","27.6918247113654","29.9196148740809","0.297602266073227","0.570347344235708","","","","","","","","","","CT128"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","ZC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","25","","","","","","","","","","","","","524.952526728","Camel","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","27.6918247113654","29.9196148740809","0.297602266073227","0.570347344235708","","","","","","","","","","CM36"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","SH","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","40","","","","","","","","","","","","","524.952526728","SH","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","27.6918247113654","29.9196148740809","0.297602266073227","0.570347344235708","","","","","","","","","","SH21"
"7/8/21","3","DSCN4693","2","1341","0.504810942","36.85939906","SH","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon nlemfuensis","thick","","","80","","","","","","","","","","","","","228.252577728","SH","2021","7","8","13","41","","","","4","261661.3975","56135","MB","MB","MB","21.0481489412519","26.4184815668992","0.308514297008514","0.606861947382696","","","","","","","","","","SH22"
"7/8/21","3","DSCN4693","3","1345","0.514463296","36.86197251","CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","31","","","","","","","","","","","","","405.641303844","Cattle","2021","7","8","13","45","","","","2","261948.3038","57202.52704","LB","LB","MB","379.801591250091","383.943932998177","0.300388276576996","0.578282141886382","","","","","","","","","","CT129"
"7/8/21","3","DSCN4694","1","1349","0.519377746","36.86383928","ZC","","part","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","40","","","","","","","","","","","","Gwaso Marok River","281.717980992","Camel","2021","7","8","13","49","Impala","","","3","262156.3494","57746.03093","MB","MB","MB","172.689050935363","186.718970300393","0.315808683633804","0.626811594202899","","","","","","","","","","CM37"
"7/8/21","3","DSCN4694","2","1401","0.521798146","36.86483793","PZ","0","part","light","no rain","Standing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","","","7","1","1","2","1","1","","","","","1","","Gwaso Marok River, vigilant","242.475337188","PZ","2021","7","8","14","1","","","","3","262267.6381","58013.70678","MB","MB","MB","151.694061157432","155.104476629389","0.334864139556885","0.681676534746027","0","","4","594.699283285725","11","","","","","PZ139"
"7/8/21","3","DSCN4694","2","1401","0.521798146","36.86483793","CC","","part","light","no rain","Standing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","","","4","","","","","","","","","","","","Gwaso Marok River","242.475337188","Cattle","2021","7","8","14","1","","","","3","262267.6381","58013.70678","MB","MB","MB","151.694061157432","155.104476629389","0.334864139556885","0.681676534746027","","","","","","","","","","CT130"
"7/8/21","3","DSCN4694","3","1406","0.525264911","36.86892037","CC","","part","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Microchloa kunthii","","","light","","","11","","","","","","","","","","","","Ewaso Nyino River","49.059964968","Cattle","2021","7","8","14","6","","","","2","262722.3397","58397","MB","MB","MB","261.210431670498","267.155290033099","0.307203382253647","0.61345367367085","","","","","","","","","","CT131"
"7/8/21","3","DSCN4695","1","1420","0.512605444","36.85593975","CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","","light","","","28","","","","","","","","","","","","Gwaso Marok River","365.575580328","Cattle","2021","7","8","14","20","","","","3","261276.4956","56997.2608","MB","MB","MB","51.3809671800872","52.0259905158608","0.299372464418411","0.585137085137085","","","","","","","","","","CT132"
"7/8/21","3","DSCN4695","2","1424","0.509012932","36.85327647","ZC","","part","light","no rain","Grazing","hock","brown","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","","medium","","","120","","","","","","","","","","","","Gwaso Marok River","95.842081356","Camel","2021","7","8","14","24","","","","3","260979.809","56600","LB","OG","MB","28.2432187854745","33.9869394863113","0.31496062874794","0.610263522884882","","","","","","","","","","CM38"
"7/8/21","3","DSCN4695","3","1434","0.50234513","36.85293521","PZ","0","part","light","no rain","Walking","hock","brown","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","","medium","","","9","","","","","","","","","","","","Gwaso Marok River","439.946472588","PZ","2021","7","8","14","34","","","","3","260941.5648","55862.5","MB","MB","LB","16.6038242519078","28.7718045861873","0.306176960468292","0.561749571183533","1183.15709608034","","28","1335.05364986063","30","","","","","PZ140"
"7/8/21","4","DSCN4696","2","1018","0.479217961","36.87854374","CC","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","open grassland","","","41","","","","","","","","","","","","Ewaso Nyino River, Calves","221.833247076","Cattle","2021","7","8","10","18","","","","3","263792.213","53303.55484","OG","OG","OG","21.7561082897573","27.1787877197836","0.314814805984497","0.53707177411393","","","","","","","","","","CT133"
"7/8/21","4","DSCN4696","3","1020","0.47981318","36.87978955","SH","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium","","","120","","","","","","","","","","","","","248.401756344","SH","2021","7","8","10","20","Goat","","","3","263930.9511","53369.34648","OG","OG","OG","15.8175853338908","31.1326273826396","0.316855490207672","0.581747132232447","","","","","","","","","","SH23"
"7/8/21","4","DSCN4696","3","1020","0.47981318","36.87978955","CC","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium","","","3","","","","","","","","","","","","","248.401756344","Cattle","2021","7","8","10","20","Goat","","","3","263930.9511","53369.34648","OG","OG","OG","15.8175853338908","31.1326273826396","0.316855490207672","0.581747132232447","","","","","","","","","","CT134"
"7/8/21","4","DSCN4698","1","1024","0.478614971","36.88552211","SH","","no sun","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","Microchloa kunthii","medium","","","25","","","","","","","","","","","","Ewaso Nyino River","13.727061264","SH","2021","7","8","10","24","","","","4","264569.2159","53236.61902","OG","OG","OG","17.5190998685438","26.6612614900612","0.270161300897598","0.423246999368288","","","","","","","","","","SH24"
"7/8/21","4","DSCN4698","2","1032","0.482876351","36.88414219","CC","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","light","","","21","","","","","","","","","","","","","475.368550692","Cattle","2021","7","8","10","32","Donkey","","","3","264415.7128","53708","OG","OG","OG","20.7960208134558","24.172104592762","0.269767433404922","0.433766476582219","","","","","","","","","","CT135"
"7/8/21","4","DSCN4698","3","1045","0.484216661","36.87792511","CC","","no sun","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","","","medium","","","19","","","","","","","","","","","","Calves","439.470058356","Cattle","2021","7","8","10","45","","","","2","263723.5034","53856.46382","OG","OG","OG","110.221353057543","115.786628253541","0.28456848859787","0.494370750195073","","","","","","","","","","CT136"
"7/8/21","4","DSCN4699","2","1111","0.491916377","36.87017504","CC","","no sun","no wind","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum mezzianum","medium","","","25","","","","","","","","","","","","Tower Area","144.304131972","Cattle","2021","7","8","11","11","","","","4","262860.8204","54708.377","LB","LB","LB","24.6812585417988","25.6022241626269","0.266428560018539","0.511519473395502","","","","","","","","","","CT137"
"7/8/21","4","DSCN4699","3","1115","0.49391517","36.87102856","CC","","no sun","no wind","no rain","Grazing","","brown with some green","Cenchrus ciliaris","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","medium","","","7","","","","","","","","","","","","","16.047936492","Cattle","2021","7","8","11","15","","","","4","262955.9293","54929.42649","OG","OG","OG","22.6618712381477","30.0861612209842","0.26641458272934","0.514266755142668","","","","","","","","","","CT138"
"7/8/21","4","DSCN4699","3","1115","0.49391517","36.87102856","SH","","no sun","no wind","no rain","Grazing","","brown with some green","Cenchrus ciliaris","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","medium","","","60","","","","","","","","","","","","","16.047936492","SH","2021","7","8","11","15","","","","4","262955.9293","54929.42649","OG","OG","OG","22.6618712381477","30.0861612209842","0.26641458272934","0.514266755142668","","","","","","","","","","SH25"
