"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.from.water","Distance.from.cattle","Closest.mob.size","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","NDVI","EVI","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary"
"6/16/21","2","DSCN7378","2","1210",0.496944089,36.85408539,"PZ","0","part","no wind","no rain","Resting","hoof","brown","Cynodon plectostachyus","Eragrostis tenuifolia","Chloris roxburghiana","","light","7211","7216","4","","4","","","","","","","","","","","0.004784658","0.002524235","350","PZ","2021","6","16","12","10","","","","3",0.4111,0.2423,"LB","LB","LB",1.99658913925405e-08,7.58583287861477e-08
"6/16/21","2","DSCN7379","2","1233",0.506569265,36.8427715,"GZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris virgata","light","7217","7267","8","","2","3","","2","1","","","","","","","0.002614663","0.006620243","300","GZ","2021","6","16","12","33","Elephant","","","4",0.53,0.3216,"MB","MB","OB",4.7379391506899e-08,5.93379322119494e-08
"6/16/21","2","DSCN7379","2","1233",0.506569265,36.8427715,"PZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris virgata","light","7217","7267","21","","","","","","","","","","","","","0.002614663","0.006620243","300","PZ","2021","6","16","12","33","Elephant","","","4",0.53,0.3216,"MB","MB","OB",4.7379391506899e-08,5.93379322119494e-08
"6/16/21","2","DSCN7379","3","1245",0.502497602,36.842789,"GZ","0","part","no wind","no rain","Standing","hoof","brown","Cynodon plectostachyus","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light","7268","7278","2","","","","","","","","","1","1","","","0.002450282","0.00341008","300","GZ","2021","6","16","12","45","","","","4",0.4623,0.281,"OB","LB","LB",4.90176576429381e-08,6.22537474912043e-08
"6/16/21","2","DSCN7380","1","1257",0.494742247,36.84913502,"PZ","0","part","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Eragrostis tenuifolia","Chloris roxburghiana","Chloris virgata","light","7278","7310","13","","","","","","","","","","","","","0.000488901","0","200","PZ","2021","6","16","12","57","","","","4",0.429,0.2617,"MB","MB","MB",3.92955827564803e-08,4.60822333615228e-08
"6/16/21","2","DSCN7380","2","1303",0.489298872,36.84842902,"PZ","1","part","no wind","no rain","Standing","hoof","brown","Cyperus teneristolon","Cynodon plectostachyus","Chloris virgata","Pennisetum stramineum","light","7311","7357","16","2","","","6","2","","","2","2","2","","","0.001779694","0.001876624","220","PZ","2021","6","16","13","3","","","","4",0.3708,0.2249,"OB","OB","OB",5.75722529262055e-08,5.8280331444831e-08
"6/16/21","2","DSCN7380","2","1303",0.489298872,36.84842902,"GZ","1","part","no wind","no rain","Standing","hoof","brown","Cyperus teneristolon","Cynodon plectostachyus","Chloris virgata","Pennisetum stramineum","light","7311","7357","1","","","","","","1","","","","","","","0.001779694","0.001876624","220","GZ","2021","6","16","13","3","","","","4",0.3708,0.2249,"OB","OB","OB",5.75722529262055e-08,5.8280331444831e-08
"6/16/21","2","DSCN7381","1","1326",0.453489833,36.85927947,"GZ","0","part","no wind","no rain","Resting","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","Enteropogon macrostachyus","medium","7358","7374","3","","","1","","2","","","","","","","","0.008448024","0.014639076","120","GZ","2021","6","16","13","26","","","","4",0.3668,0.215,"OB","LB","OB",3.27061567603468e-08,5.1900668225343e-08
"6/18/21","1","DSCN7109","1","1046",0.478802341,36.84667688,"GZ","0","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","7564","7584","5","1","","1","","1","1","","","","1","","","0.000499807","0.001584713","240","GZ","2021","6","18","10","46","","","","3",0.4553,0.2709,"OB","LB","LB",2.90914834828173e-08,6.13353091932114e-08
"6/18/21","1","DSCN7109","2","1054",0.478525048,36.84778555,"GZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon dactylon","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","medium","7585","7600","9","1","","","4","","","","2","2","","","","0.002904219","0.001357574","300","GZ","2021","6","18","10","54","","","","4",0.4553,0.2709,"LB","MB","LB",3.94843075001481e-08,5.93889229516798e-08
"6/18/21","1","DSCN7110","1","1110",0.467659731,36.85018788,"GZ","0","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Microchloa kunthii","Chloris roxburghiana","medium","7601","7608","1","1","","","","","","","","","","","Looking sick and emaciated","0.007293314","0","200","GZ","2021","6","18","11","10","","","","4",0.4168,0.2468,"LB","LB","LB",3.19105322037833e-08,5.85051299862293e-08
"6/21/21","2","DSCN7107","2","1008",0.479303033,36.86117933,"PZ","0","no sun","light","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","","medium","7609","7613","8","1","","","2","","","","","2","","","","0.008092981","0","162","PZ","2021","6","21","10","8","","","","3",0.4633,0.2848,"OB","OB","OB",2.41630932637713e-08,8.19913071174329e-08
"6/21/21","2","DSCN7107","3","1020",0.483049598,36.86025661,"GZ","1","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","light","7614","7662","12","1","","","4","1","","","","2","1","1","","0.006602947","0.00232235","200","GZ","2021","6","21","10","20","Oryx","","","3",0.4875,0.2943,"OB","OB","OB",6.25244277271867e-08,7.29878621056708e-08
"6/21/21","2","DSCN7107","3","1020",0.483049598,36.86025661,"PZ","1","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","light","7614","7662","8","","","1","2","1","1","1","2","","","","","0.002360377","0","220","PZ","2021","6","21","10","20","Oryx","","","3",0.4875,0.2943,"OB","OB","OB",6.25244277271867e-08,7.29878621056708e-08
"6/21/21","2","DSCN7108","2","1051",0.488250397,36.8572875,"PZ","0","full","light","no rain","Standing","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","light","7663","7689","30","","","","","","","","","","","","","","","","PZ","2021","6","21","10","51","","","","4",0.4646,0.2936,"OB","OB","OB",4.35103909654841e-08,7.38306447695137e-08
"6/22/21","1","DSCN8001","1","1011",0.471868615,36.84001501,"PZ","0","full","medium","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon plectostachyus","medium","7690","7785","27","2","","2","9","4","1","2","","5","1","1","Rongai Area ","","","","PZ","2021","6","22","10","11","Impala","","","4",0.421,0.2509,"LB","LB","LB",2.37190872570258e-08,7.15840616758468e-08
"6/22/21","1","DSCN8001","2","1037",0.462608782,36.83336112,"PZ","0","full","medium","no rain","Walking","belly","brown with some green","Cenchrus ciliaris","Pennisetum stramineum","Themeda triandra","Chloris roxburghiana","medium","7786","7793","1","","1","","","","","","","","","","Rongai Area ","","","","PZ","2021","6","22","10","37","","","","4",0.4273,0.2647,"OB","OB","OB",4.69203867059049e-08,6.44963638514187e-08
"6/22/21","1","DSCN8001","3","1047",0.458429028,36.83380688,"GZ","0","full","light","no rain","Grazing","belly","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Cenchrus ciliaris","Cymbopogon pospischilii","medium","7794","7825","5","","","","1","2","2","","","1","","","Rongai Area","","","","GZ","2021","6","22","10","47","Giraffes"," Impala","","4",0.4173,0.2485,"OB","OB","OB",2.51019426315959e-08,6.64506051195736e-08
"6/22/21","1","DSCN8002","1","1102",0.450268108,36.8081354,"GZ","0","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","","","thick","7826","7838","3","","3","","","","","","","","","","Soing'ash Dam Area","","","","GZ","2021","6","22","11","2","","","","2",0.4197,0.2383,NA,NA,NA,0.000214996343149028,0.000215079782597568
"6/22/21","1","DSCN8002","2","1116",0.462850205,36.83950902,"GZ","1","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","Enteropogon macrostachyus","","7839","7913","7","","7","","","","","","","","","","Soing'ash Dam Area","","","","GZ","2021","6","22","11","16","Impala","","","4",0.4114,0.244,"MB","MB","MB",6.90493941203831e-08,7.08196751607518e-08
"6/22/21","1","DSCN8002","2","1116",0.462850205,36.83950902,"PZ","1","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","Enteropogon macrostachyus","","7839","7913","3","1","","1","","1","","","","","","","Soing'ash Dam Area","","","","PZ","2021","6","22","11","16","Impala","","","4",0.4114,0.244,"MB","MB","MB",6.90493941203831e-08,7.08196751607518e-08
"6/22/21","1","DSCN 8003","1","1214",0.466562639,36.8499989,"GZ","0","full","light","no rain","Grazing","hock","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","light","7923","7996","8","","","4","","1","","2","","","","","","","","","GZ","2021","6","22","12","14","Impala","","","4",0.4262,0.2554,"LB","LB","LB",4.11961694160644e-08,6.83001168829578e-08
"6/23/21","2","DSCN8259","2","1014",0.498823178,36.85371225,"PZ","1","part","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","light","8006","8045","9","1","","","3","1","","","","","2","1","","","","","PZ","2021","6","23","10","14","","","","4",0.4318,0.2597,"LB","LB","MB",2.71852195416277e-08,5.24776708123572e-08
"6/23/21","2","DSCN8259","2","1014",0.498823178,36.85371225,"GZ","1","part","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","light","8006","8045","9","","","1","","","","","","","","","","","","","GZ","2021","6","23","10","14","","","","4",0.4318,0.2597,"LB","LB","MB",2.71852195416277e-08,5.24776708123572e-08
"6/23/21","2","DSCN8260","1","1029",0.498397601,36.84664488,"GZ","1","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","light","8046","8069","4","","","2","","1","1","","","","","","","","","","GZ","2021","6","23","10","29","Impala","","","4",0.4542,0.2837,"LB","OB","LB",1.98431350534502e-08,7.36488632371308e-08
"6/23/21","2","DSCN8260","1","1029",0.498397601,36.84664488,"PZ","1","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","light","8046","8069","7","","","","","","","","","","","","","","","","PZ","2021","6","23","10","29","Impala","","","4",0.4542,0.2837,"LB","OB","LB",1.98431350534502e-08,7.36488632371308e-08
"6/23/21","2","DSCN8260","2","1039",0.498133825,36.84461536,"PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","light","8070","8090","8","1","","","3","1","","","","","3","","","","","","PZ","2021","6","23","10","39","","","","4",0.4787,0.2968,"LB","MB","LB",5.89569028214954e-08,6.77525528446718e-08
"6/23/21","2","DSCN8260","3","1046",0.494059638,36.84075349,"GZ","1","part","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","light","8091","8108","3","1","","","1","","","","","","1","","","","","","GZ","2021","6","23","10","46","","","","4",0.4376,0.2674,"LB","LB","LB",3.23274852594342e-08,5.43499316713447e-08
"6/23/21","2","DSCN8260","3","1046",0.494059638,36.84075349,"PZ","1","part","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","light","8091","8108","1","","1","","","","","","","","","","","","","","PZ","2021","6","23","10","46","","","","4",0.4376,0.2674,"LB","LB","LB",3.23274852594342e-08,5.43499316713447e-08
"6/23/21","2","DSCN8261","1","1106",0.486580468,36.8400883,"GZ","1","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","8119","8178","8","1","","1","","1","1","3","1","","","","","","","","GZ","2021","6","23","11","6","","","","4",0.3917,0.2331,"OB","OB","LB",5.10239725805561e-08,7.02963830199911e-08
"6/23/21","2","DSCN8261","1","1106",0.486580468,36.8400883,"PZ","1","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","8119","8178","15","","","","","","","","","","","","","","","","PZ","2021","6","23","11","6","","","","4",0.3917,0.2331,"OB","OB","LB",5.10239725805561e-08,7.02963830199911e-08
"6/23/21","1","DSCN8262","1","1150",0.463904018,36.84956554,"GZ","0","part","light","no rain","Walking","hock","brown","Cynodon plectostachyus","Digitaria macroblefara","Pennisetum stramineum","Enteropogon macrostachyus","light","8179","8199","2","","","2","","","","","","","","","","","","","GZ","2021","6","23","11","50","Impala","","","4",0.4188,0.2464,"OB","LB","OB",3.36490833665852e-08,6.47867856014723e-08
"6/23/21","1","DSCN8262","3","1206",0.450491249,36.85423951,"PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Aristida adscensionis","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","light","8200","8220","4","1","","","1","","","1","","","","","","","","","PZ","2021","6","23","12","6","","","","4",0.3953,0.2345,"LB","LB","MB",3.38130577101748e-08,6.4644171461831e-08
"6/23/21","1","DSCN8263","1","1217",0.448746726,36.85551446,"GZ","1","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum mezzianum","medium","8221","8255","7","","","1","3","","","","","","1","2","","","","","GZ","2021","6","23","12","17","","","","4",0.3823,0.2137,"LB","MB","LB",3.51618076421288e-08,4.17452567841303e-08
"6/23/21","1","DSCN8263","1","1217",0.448746726,36.85551446,"PZ","1","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum mezzianum","medium","8221","8255","9","1","","","3","1","","1","","","2","1","","","","","PZ","2021","6","23","12","17","","","","4",0.3823,0.2137,"LB","MB","LB",3.51618076421288e-08,4.17452567841303e-08
"6/24/21","2","DSCN5581","2","1028",0.501268394,36.84943112,"GZ","1","full","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","8264","8294","1","","","1","","","","","","","","","","","","","GZ","2021","6","24","10","28","Impala","","","4",0.4876,0.3068,"LB","LB","MB",2.26020607816258e-08,6.60134726138802e-08
"6/24/21","2","DSCN5581","2","1028",0.501268394,36.84943112,"PZ","1","full","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","8264","8294","20","","","","","","","","","","","","","","","","PZ","2021","6","24","10","28","Impala","","","4",0.4876,0.3068,"LB","LB","MB",2.26020607816258e-08,6.60134726138802e-08
"6/24/21","2","DSCN5581","3","1052",0.49736136,36.84057105,"GZ","0","full","no wind","no rain","Standing","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum mezzianum","Pennisetum stramineum","light","8295","8364","9","","","2","2","1","2","","","1","1","","","","","","GZ","2021","6","24","10","52","","","","4",0.3994,0.2444,"OB","OB","OB",6.61352897234691e-08,6.79595930925839e-08
"6/24/21","1","DSCN5568","1","1143",0.479576827,36.83947116,"GZ","0","full","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cenchrus ciliaris","light","8365","8416","11","","7","2","","1","","1","","","","","","","","","GZ","2021","6","24","11","43","","","","4",0.4509,0.2641,"LB","LB","LB",5.53953856924888e-08,6.78927764367777e-08
"6/24/21","2","DSCN5567","1","1113",0.481974287,36.84456244,"PZ","0","full","no wind","no rain","Grazing","hock","brown","Enteropogon macrostachyus","Pennisetum stramineum","Chloris roxburghiana","Cynodon plectostachyus","light","8365","8380","7","1","","","3","","","","","1","2","","","","","","PZ","2021","6","24","11","13","","","","4",0.3905,0.2326,"LB","MB","MB",4.27083987942893e-08,6.78998448234086e-08
"6/24/21","1","DSCN5568","2","1159",0.478699419,36.84138812,"PZ","0","full","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cenchrus ciliaris","Pennisetum mezzianum","Enteropogon macrostachyus","light","8417","8427","8","","","","","","","","","","","","","","","","PZ","2021","6","24","11","59","Impala","","","4",0.4172,0.2453,"OB","OB","OB",4.48673510074783e-08,7.38701904586062e-08
"6/24/21","1","DSCN5569","1","1221",0.481201228,36.84053526,"PZ","1","full","no wind","no rain","Grazing","hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cenchrus ciliaris","light","8428","8464","7","1","","","3","","","","","","3","","","","","","PZ","2021","6","24","12","21","","","","4",0.3892,0.2298,"MB","MB","MB",4.92844949395671e-08,6.5255591170207e-08
"6/24/21","1","DSCN5569","1","1221",0.481201228,36.84053526,"GZ","1","full","no wind","no rain","Grazing","hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cenchrus ciliaris","light","8429","8464","2","","2","","","","","","","","","","","","","","GZ","2021","6","24","12","21","","","","4",0.3892,0.2298,"MB","MB","MB",4.92844949395671e-08,6.5255591170207e-08
"6/28/21","2","DSCN7830","1","1009",0.49560426,36.85397991,"PZ","0","full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Cymbopogon pospischilii","light","8465","8479","5","1","","2","","2","","","","","","","","","","","PZ","2021","6","28","10","9","Grants gazelle","","","4",0.4323,0.2531,"OB","LB","LB",2.53125044694331e-08,5.37021595198177e-08
"6/28/21","1","DSCN5580","1","1122",0.466316845,36.85124417,"PZ","0","part","light","no rain","Walking","belly","brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","medium","8480","8491","6","","6","","","","","","","","","","","","","","PZ","2021","6","28","11","22","Impala","","","4",0.4309,0.2614,"LB","LB","LB",2.44983384815574e-08,6.52550206453968e-08
"6/28/21","1","DSCN5580","2","1158",0.463082854,36.84269619,"GZ","1","part","medium","no rain","Grazing","belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","light","8492","8532","8","","8","","","","","","","","","","","","","","GZ","2021","6","28","11","58","Impala"," Elephant","","4",0.4207,0.2463,"LB","LB","LB",5.29079715155911e-08,5.30620296527287e-08
"6/28/21","1","DSCN5580","2","1158",0.463082854,36.84269619,"PZ","1","part","medium","no rain","Grazing","belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","light","8492","8532","4","1","","","1","1","","","","","1","","","","","","PZ","2021","6","28","11","58","Impala"," Elephant","","4",0.4207,0.2463,"LB","LB","LB",5.29079715155911e-08,5.30620296527287e-08
"6/29/21","1","DSCN0532","1","1057",0.467679028,36.83982995,"PZ","0","full","light","no rain","Walking","belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","light","8534","8539","6","1","","1","1","2","","","","1","","","","","","","PZ","2021","6","29","10","57","","","","3",0.4103,0.2404,"OB","OB","OB",4.68834731548144e-08,6.09356954139783e-08
"6/29/21","1","DSCN0532","2","1112",0.476218927,36.84114887,"GZ","1","part","no wind","no rain","","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","light","8540","8574","8","","2","2","2","","","1","","1","","","","","","","GZ","2021","6","29","11","12","","","","4",0.4172,0.2453,"LB","OB","OB",2.52621517892298e-08,7.18357812817709e-08
"6/29/21","1","DSCN0532","2","1112",0.476218927,36.84114887,"PZ","1","part","no wind","no rain","","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","light","8540","8574","4","1","","3","","","","","","","","","","","","","PZ","2021","6","29","11","12","","","","4",0.4172,0.2453,"LB","OB","OB",2.52621517892298e-08,7.18357812817709e-08
"6/29/21","1","DSCN0532","3","1132",0.482158269,36.84013078,"PZ","0","full","light","no rain","Walking","belly","brown","Cynodon dactylon","Pennisetum stramineum","Enteropogon macrostachyus","Microchloa kunthii","","8575","8478","4","1","","3","","","","","","","","","","","","","PZ","2021","6","29","11","32","","","","4",0.4285,0.2549,"LB","LB","LB",3.53928718459076e-08,4.40488986563547e-08
"6/29/21","1","DSCN0533","2","1201",0.439872541,36.84942257,"PZ","0","no sun","no wind","no rain","Standing","hock","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Cenchrus ciliaris","","light","8578","8586","6","1","","3","1","","","","","1","","","","","","","PZ","2021","6","29","12","1","","","","3",0.3546,0.2087,"LB","LB","LB",3.98595144720236e-08,5.22993181413172e-08
