"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"6/29/21","3","DSCN4388","1","1217","0.521032047","36.8620076","CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon nlemfuensis","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","light","","","25","","","","","","","","","","","","Ewaso Nyino River","0.004235929","Cattle","2021","6","29","12","17","","","","4","261952.4572","57929.07818","MB","MB","MB","1.96385350019824e-08","7.25975791952356e-08","0.337094485759735","0.907709836688188","","","","","","","","","","CT55"
"6/29/21","3","DSCN4388","2","1236","0.515580497","36.86457385","CC","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","","","","","","42","","","","","","","","","","","","Ewaso Nyino River","0.001381021","Cattle","2021","6","29","12","36","Donkey","","","2","262238","57326","LB","LB","LB","2.20781856517188e-06","3.45976452467016e-06","0.326923072338104","0.611364181251498","","","","","","","","","","CT56"
"6/29/21","3","DSCN4388","3","1240","0.514661975","36.86199588","CC","","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","13","","","","","","","","","","","","Calves","0.003617565","Cattle","2021","6","29","12","40","","","","2","261950.9131","57224.50146","MB","LB","LB","1.14360970855629e-05","1.15421767637659e-05","0.316143482923508","0.760244428468728","","","","","","","","","","CT57"
"6/29/21","3","DSCN4389","1","1243","0.511623953","36.86365196","ZC","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","102","","","","","","","","","","","","Ewaso Nyino River","0.003065277","Camel","2021","6","29","12","43","","","","3","262135.2019","56888.41204","LB","LB","LB","1.03008410314519e-05","1.18322223087781e-05","0.328165382146835","0.630351160193572","","","","","","","","","","CM6"
"6/29/21","3","DSCN4389","2","1245","0.505489317","36.86030538","CC","","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light","","","40","","","","","","","","","","","","","0.001388396","Cattle","2021","6","29","12","45","","","","3","261762.3397","56210","LB","LB","LB","4.95822803068202e-08","5.14612230800152e-08","0.339263021945953","0.680428134556575","","","","","","","","","","CT58"
"6/29/21","3","DSCN4389","3","1258","0.507762863","36.87305937","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","","light","","","2","","","","","","","","","","","","Ewaso Nyino River","0.003033798","Camel","2021","6","29","12","58","","","","3","263182.5551","56461","MB","MB","MB","1.57560832317936e-06","1.71899374986722e-06","0.317991644144058","0.697087823893602","","","","","","","","","","CM7"
"6/29/21","3","DSCN4390","1","1314","0.494989508","36.86488283","ZC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","80","","","","","","","","","","","","Boundary Area","0.000970937","Camel","2021","6","29","13","14","","","","2","262271.6515","55048.47695","LB","LB","LB","4.47680437538629e-08","5.44287804119527e-08","0.334644377231598","0.651231024365353","","","","","","","","","","CM8"
"6/29/21","4","DSCN4391","1","1007","0.475984335","36.87450618","CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium","","","10","","","","","","","","","","","","Uhun Exclosure North Area","0.00109058","Cattle","2021","6","29","10","7","","","","3","263342.5277","52946.03508","MB","MB","MB","1.76148081390166e-05","1.82264941420554e-05","0.239256322383881","0.397911597729116","","","","","","","","","","CT59"
"6/29/21","4","DSCN4391","2","1010","0.477802792","36.87658908","CC","","full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Enteropogon macrostachyus","light","","","15","","","","","","","","","","","","Uhun Exclosure North Area","0.001495233","Cattle","2021","6","29","10","10","","","","4","263574.5165","53147.09596","OG","OG","OG","3.88190450152567e-06","4.14534104824282e-06","0.215855851769447","0.302800525730462","","","","","","","","","","CT60"
"6/29/21","4","DSCN4391","3","1015","0.478866523","36.88389324","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","","","15","","","","","","","","","","","","Near Ewaso Nyino River","0.000377671","Cattle","2021","6","29","10","15","","","","3","264387.8542","53264.49838","OG","OG","OG","3.18620138511639e-08","4.82829052910391e-08","0.309246093034744","0.530399141212062","","","","","","","","","","CT61"
"6/29/21","4","DSCN4392","1","1021","0.478849995","36.88723737","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light","","","2","","","","","","","","","","","","Ewaso Nyino River","0.000397057","Cattle","2021","6","29","10","21","Donkey","","","4","264760.213","53262.55484","OG","OG","OG","3.21758019689846e-08","6.53756230047412e-08","0.269476383924484","0.427056347150259","","","","","","","","","","CT62"
"6/29/21","4","DSCN4392","1","1021","0.478849995","36.88723737","SH","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light","","","5","","","","","","","","","","","","Ewaso Nyino River","0.000397057","","2021","6","29","10","21","Donkey","","","4","264760.213","53262.55484","OG","OG","OG","3.21758019689846e-08","6.53756230047412e-08","0.269476383924484","0.427056347150259","","","","","","","","","",NA
"6/29/21","4","DSCN4392","2","1025","0.482437009","36.88813939","ZC","","full","light","no rain","Grazing","hoof","","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","","","28","","","","","","","","","","","","Ewaso Nyino River","0.000895525","Camel","2021","6","29","10","25","Goat"," Donkey","","3","264860.7741","53659.26707","OG","OG","OG","2.9592657186395e-08","4.67104812711692e-08","0.187704131007195","0.704194896929508","","","","","","","","","","CM9"
"6/29/21","4","DSCN4392","2","1025","0.482437009","36.88813939","SH","","full","light","no rain","Grazing","hoof","","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","","","50","","","","","","","","","","","","Uhun Exclosure North Area","0.000895525","","2021","6","29","10","25","Goat"," Donkey","","3","264860.7741","53659.26707","OG","OG","OG","2.9592657186395e-08","4.67104812711692e-08","0.187704131007195","0.704194896929508","","","","","","","","","",NA
"6/29/21","4","DSCN4394","1","1100","0.467101274","57.56506265","CC","","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","","","medium","","","5","","","","","","","","","","","","Tower Area","20.59144861","Cattle","2021","6","29","11","0","","","","2","2603043.789","54798.99591","LB","LB","LB","425.803510187315","425.803510260175","0.30625307559967","0.454645128280096","","","","","","","","","","CT63"
"6/29/21","4","DSCN4394","1","1100","0.467101274","57.56506265","Comm_Camel","","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","","","medium","","","10","","","","","","","","","","","","Ewaso Nyino River","20.59144861","Camel","2021","6","29","11","0","","","","2","2603043.789","54798.99591","LB","LB","LB","425.803510187315","425.803510260175","0.30625307559967","0.454645128280096","","","","","","","","","","CM10"
"6/29/21","4","DSCN4394","2","1107","0.497166721","36.8792869","Comm_Camel","","full","no wind","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","thick","","","20","","","","","","","","","","","","Near Ewaso Nyino River","0.001154113","Camel","2021","6","29","11","7","","","","2","263875.5925","55288.77228","OG","OG","OG","3.44843489713866e-08","4.52100929558026e-08","0.23478627204895","0.510765002290426","","","","","","","","","","CM11"
"6/29/21","4","DSCN4394","3","1114","0.505621484","36.87467912","CC","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","5","","","","","","","","","","","","Near Ewaso Nyino River, Calves","0.001629972","Cattle","2021","6","29","11","14","Goat","","","3","263362.8329","56224.08987","MB","MB","MB","2.66372214598168e-08","5.09596759356214e-08","0.373018950223923","0.736528774232942","","","","","","","","","","CT64"
"6/29/21","4","DSCN4395","1","1118","0.501741145","36.8719105","CC","","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","20","","","","","","","","","","","","Boma","0.005777604","Cattle","2021","6","29","11","18","","","","2","263054.4115","55795","OG","OG","OG","1.6161842595466e-07","2.30032260729624e-07","0.279445737600327","0.561159420289855","","","","","","","","","","CT65"
"6/29/21","4","DSCN4395","2","1125","0.491662155","36.86341092","ZC","","full","light","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Harpachne schimperi ","medium","","","120","","","","","","","","","","","","","0.002851643","Camel","2021","6","29","11","25","","","","4","262107.6377","54680.50049","LB","LB","LB","3.69812788488913e-08","6.3360970936479e-08","0.311125487089157","0.602304032056098","","","","","","","","","","CM12"
"6/29/21","4","DSCN4396","1","1140","0.472208849","36.85899791","Cattle","","full","light","no rain","Grazing","hock","brown with some green","Bothriochloa insculpta","Cynodon plectostachyus","Pennisetum stramineum","Chloris roxburghiana","medium","","","80","","","","","","","","","","","","Daraboi Area","0.003968132","Cattle","2021","6","29","11","40","","","","4","261615.5743","52528.97499","LB","MB","LB","3.91382781709437e-08","4.36272656632349e-08","0.314864873886108","0.585280080381814","","","","","","","","","","CT66"
"6/30/21","3","DSCN4191","1","1210","0.507529207","36.85333764","ZC","","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","","medium","","","120","","","","","","","","","","","","Gwaso Marok River ","0.000473793","Camel","2021","6","30","12","10","","","","3","260986.5648","56435.88576","MB","MB","MB","3.70686028692014e-08","5.00109158959247e-08","0.364608496427536","0.721009549795362","","","","","","","","","","CM13"
"6/30/21","3","DSCN4191","2","1213","0.509280026","36.85442273","CC","","full","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","60","","","","","","","","","","","","","0.002033804","Cattle","2021","6","30","12","13","","","","3","261107.4545","56629.5","OG","OG","OG","5.03709889473181e-07","5.17163064357866e-07","0.198982834815979","0.448852772466539","","","","","","","","","","CT67"
"6/30/21","3","DSCN4191","3","1218","0.512657416","36.85618674","Cattle","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","50","","","","","","","","","","","","","0.003469282","Cattle","2021","6","30","12","18","","","","3","261304","57003","MB","LB","MB","1.33762830693658e-07","1.64536436516345e-07","0.309413582086563","0.625487443456559","","","","","","","","","","CT68"
"6/30/21","3","DSCN4191","3","1218","0.512657416","36.85618674","Camel","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","70","","","","","","","","","","","","","0.003469282","Camel","2021","6","30","12","18","","","","3","261304","57003","MB","LB","MB","1.33762830693658e-07","1.64536436516345e-07","0.309413582086563","0.625487443456559","","","","","","","","","","CM14"
"6/30/21","3","DSCN4192","1","1234","0.512499682","36.86561544","CKC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","50","","","","","","","","","","","","Ewaso Nyino River","0.000991339","Cattle","2021","6","30","12","34","","","","3","262353.8645","56985.20071","LB","LB","LB","3.40841935862301e-06","4.4677921892939e-06","0.328165382146835","0.630351160193572","","","","","","","","","","CT69"
"6/30/21","3","DSCN4192","1","1234","0.512499682","36.86561544","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","130","","","","","","","","","","","","","0.000991339","Camel","2021","6","30","12","34","","","","3","262353.8645","56985.20071","LB","LB","LB","3.40841935862301e-06","4.4677921892939e-06","0.328165382146835","0.630351160193572","","","","","","","","","","CM15"
"6/30/21","3","DSCN4192","2","1246","0.505606002","36.86995671","ZC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","Chloris roxburghiana","medium","","","44","","","","","","","","","","","","","0.00547376","Camel","2021","6","30","12","46","","","","4","262837.0019","56222.55076","MB","MB","MB","4.80750782937468e-07","6.60955995696971e-07","0.346522003412247","0.614809782608696","","","","","","","","","","CM16"
"6/30/21","3","DSCN4192","3","1251","0.506939905","36.87239007","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","light","","","20","","","","","","","","","","","","","0.003654348","Cattle","2021","6","30","12","51","","","","3","263108","56370","OG","LB","OG","2.49822250525727e-07","2.56473897008102e-07","0.290400981903076","0.564278125368906","","","","","","","","","","CT70"
"6/30/21","4","DSCN4194","1","954","0.47866144","36.88442624","CC","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","medium","","","10","","","","","","","","","","","","","4.37e-05","Cattle","2021","6","30","9","54","Donkey","","","4","264447.1948","53241.79665","OG","OG","OG","3.74186507310641e-08","4.3225934148781e-08","0.312464088201523","0.545035567578399","","","","","","","","","","CT71"
"6/30/21","4","DSCN4194","2","956","0.47835624","36.88557607","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","","","20","","","","","","","","","","","","Ewaso Nyino River","0.000386316","Cattle","2021","6","30","9","56","","","","3","264575.2154","53208","OG","OG","OG","1.92419873658884e-08","8.3021369417391e-08","0.239110708236694","0.356008917111396","","","","","","","","","","CT72"
